route_name,stop_id,stop_name,lat,lon,arrival,headway_next
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350143044,1295
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350144339,295
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350144634,1027
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350145661,1623
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350147284,1504
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350148788,964
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350149752,672
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350150424,1609
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350152033,801
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350152834,413
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350153247,695
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350153942,1302
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350155244,2054
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350157298,1064
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350158362,112
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350158474,1855
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350160329,1176
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350161505,283
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350161788,1248
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350163036,565
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350163601,1925
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350165526,329
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350165855,1847
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350167702,839
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350168541,501
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350169042,658
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350169700,1398
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350171098,1728
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350172826,40
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350172866,1266
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350174132,1345
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350175477,394
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350175871,1476
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350177347,849
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350178196,2753
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350180949,881
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350181830,1757
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350183587,1516
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350185103,1810
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350186913,840
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350187753,332
19,5103,Innes Ave & Hunters Point Blvd ,37.732915,-122.377229,1350188085,2928
